class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,,accX,accY,accZ
Straight,0.4961823523,0.4338024855,-0.7676990032,0.9998605847,0.5204808116,0.3660847247,-0.7344251871,0.9996008873,0.5374794602,0.3677302599,-0.734136343,0.9996911287,0.5528440475,0.3692080975,-0.7346679568,0.9996089935,0.4739264846,0.3653237224,-0.7310744524,0.9995960593,0.4594547749,0.3663158417,-0.7315648794,0.9997013807,0.4449184835,0.3659169376,-0.7323231697,0.9996230602,0.5781587362,0.4071175456,-0.4566684365,0.9996712208,0.4263306558,0.4030979276,-0.4421492219,0.9995993376,0.5265333652,0.519865334,-0.6587878466,0.999704957,0.4666001201,0.5190162063,-0.6539325118,0.9996635318,0.6885828376,0.7885408401,-0.3056295216,0.9993765354,0.3299564421,0.7827040553,-0.2752459645,0.9993283153,0.7987498045,1.049836278,-0.2203761339,0.4229065478,0.2067526877,1.020757079,-0.1632938534,0.3373730183,0.8796087503,1.585862279,-0.2376238108,0.1036346033,0.1184840426,1.575514436,-0.3026490808,0.06690024585,0.9361928701,1.704447627,-0.2414928228,0.0919476673,0.08508469909,1.707879663,-0.3577902615,0.07424323261,0.8917046785,1.723774672,-0.3158562183,0.1406624317,0.1218621582,1.72880125,-0.4243145883,0.1137163192,0.8843047023,1.680254459,-0.2681034505,0.1532395929,,0.5192814984,0.9014478055,-0.4768093052
Straight,0.4961524606,0.4338947237,-0.7537879348,0.9998563528,0.5205057859,0.3662036061,-0.7209641337,0.9996003509,0.5374928713,0.367873162,-0.7206865549,0.9996858239,0.5528770089,0.3694043756,-0.7212474346,0.9996090531,0.4739248157,0.365362674,-0.7165262699,0.9995936155,0.4594514966,0.3663382232,-0.7170342803,0.9996941686,0.4449126124,0.3659259081,-0.7177473903,0.9996191859,0.5781877637,0.4072250724,-0.4455006123,0.999669075,0.4263313711,0.4030695558,-0.425772965,0.9995885491,0.5265387297,0.5202257633,-0.6455669999,0.9997053742,0.4665579796,0.5191762447,-0.6392408609,0.9996619821,0.6888364553,0.7910594344,-0.2935498357,0.9993598461,0.3296069503,0.7852011919,-0.2529195845,0.9992917776,0.798755765,1.055788398,-0.1934736967,0.4163095951,0.2062081844,1.020824552,-0.1232710034,0.3275638819,0.8745262027,1.59700644,-0.1721612364,0.1004178077,0.1284822822,1.578596711,-0.2486613095,0.06365597993,0.9173721075,1.715054989,-0.1669944972,0.0891462788,0.08984404057,1.708370924,-0.3003245294,0.07090801001,0.879257977,1.732445598,-0.239732191,0.1366094649,0.1268295646,1.730133533,-0.3620911539,0.1088257432,0.8643706441,1.692748189,-0.1994450986,0.1490075588,,0.5175919577,0.9041786031,-0.4443954351
Straight,0.4961551726,0.4335989952,-0.7277669907,0.9998500347,0.5205795765,0.3656016588,-0.6935556531,0.9995907545,0.5375275612,0.3672635257,-0.6932634115,0.9996725321,0.5529648066,0.3688185513,-0.6937633753,0.9995986819,0.4739504457,0.3645115793,-0.6908739805,0.999584794,0.4594584405,0.3654486835,-0.6913694739,0.9996826649,0.4449241161,0.3649902642,-0.6921156645,0.9996122122,0.578266263,0.4069406688,-0.4194749296,0.9996569157,0.4263269007,0.4025550783,-0.4078114629,0.9995764494,0.5265433788,0.520011723,-0.620382309,0.9996996522,0.466501385,0.5189678669,-0.6164835095,0.9996578693,0.6889259219,0.7913089395,-0.2710217834,0.9993332028,0.3292741179,0.7857226729,-0.2557549775,0.9992727637,0.7985315919,1.054711699,-0.1865911335,0.4136995673,0.2059448212,1.022115469,-0.1341689527,0.3217042685,0.8751623034,1.590216279,-0.1742055118,0.09808851033,0.1270469427,1.568153858,-0.2554056346,0.06161904708,0.9183697701,1.712790251,-0.1721700877,0.0872130543,0.0915478915,1.710294724,-0.3139638305,0.06901808828,0.8822194338,1.730133176,-0.2435218543,0.1337717474,0.1295526773,1.731460214,-0.3734301925,0.1061917022,0.8656392097,1.690755248,-0.2027054578,0.1459022015,,0.5179733058,0.9030168693,-0.4331727353
Straight,0.4962074161,0.4331364036,-0.7411168218,0.9998451471,0.520653069,0.3648771644,-0.7067210674,0.9995815158,0.5375435352,0.3664873242,-0.7064412236,0.9996625185,0.5529978871,0.3680339754,-0.7069344521,0.9995888472,0.4740417898,0.3638856709,-0.7032550573,0.9995755553,0.4594890475,0.3649483025,-0.703758359,0.999673903,0.4450294077,0.3646328747,-0.7045139074,0.9996051788,0.5783101916,0.4063972831,-0.4281012118,0.9996467233,0.4263875484,0.402374357,-0.4136937559,0.9995671511,0.5267595649,0.5191530585,-0.6322501302,0.9996926188,0.4665957391,0.5186165571,-0.6273244023,0.9996518493,0.6892995834,0.7912402749,-0.2722237706,0.99931252,0.3296228647,0.7857643962,-0.2582329214,0.9992609024,0.7978286743,1.055296659,-0.1957837045,0.4097683728,0.2059417963,1.022447348,-0.1388930827,0.3196010292,0.8755017519,1.587482214,-0.2038190067,0.09687495232,0.1243210286,1.559925199,-0.260899961,0.06091519445,0.9192553759,1.712343216,-0.2068275958,0.08635914326,0.09131395817,1.711058497,-0.3151647449,0.06843656301,0.8836548924,1.728361845,-0.2809859812,0.1323747188,0.1289735287,1.73184526,-0.3821604848,0.1052783877,0.8668863177,1.69008112,-0.23391895,0.1444965601,,0.5180279531,0.9021995,-0.446500936
Straight,0.4968179166,0.4232350588,-0.6089533567,0.9998446107,0.5209287405,0.3567321301,-0.5724978447,0.9995781779,0.5376799703,0.3575669527,-0.5721644163,0.9996629953,0.5532191992,0.3591963053,-0.5726531744,0.9995868802,0.4746890664,0.3556702137,-0.5689573884,0.999570787,0.4598654211,0.3562232256,-0.5694521666,0.9996734262,0.4456664026,0.3571381867,-0.5700926781,0.9996016026,0.5783318877,0.399854064,-0.3141940534,0.9996467233,0.4264806211,0.3991829455,-0.2999250889,0.999566555,0.5277717113,0.5054085851,-0.5109730363,0.9996899366,0.467567265,0.5062550306,-0.5061517954,0.9996486306,0.6895316839,0.7929365635,-0.1929283142,0.9993054867,0.3296174407,0.7865217328,-0.1781025678,0.9992419481,0.7951848507,1.054937124,-0.1055271775,0.4016880691,0.2063168585,1.022488475,-0.04835115746,0.3129197955,0.8742133379,1.586609721,-0.07356189191,0.09409020841,0.1227038875,1.560093045,-0.1262035519,0.05805423111,0.9167170525,1.708895206,-0.06273634732,0.08397129923,0.08550329506,1.712019205,-0.173372373,0.0653988868,0.882858932,1.72778368,-0.1362523884,0.1288537681,0.1244409084,1.735997677,-0.2340403795,0.1008578762,0.8648121953,1.689854383,-0.1022888198,0.1406894624,,0.5173144838,0.8979363414,-0.3226990894
Straight,0.497071743,0.4115881622,-0.668022275,0.9998493791,0.5214448571,0.3457391858,-0.6316254735,0.9995946884,0.5379562378,0.3467081189,-0.6313022971,0.9996732473,0.5536955595,0.3491999805,-0.6318234801,0.9996029735,0.4751862586,0.3434136212,-0.6279711127,0.9995866418,0.4601113796,0.3429448605,-0.6284893751,0.9996822476,0.4460232854,0.3445102274,-0.6291618943,0.9996148944,0.5785310268,0.3917970955,-0.3590869308,0.9996576309,0.4265636504,0.3897275627,-0.3437069058,0.999575913,0.5281306505,0.4915995598,-0.5635061264,0.9997025728,0.4676744044,0.4921208322,-0.5583340526,0.9996616244,0.6897645593,0.7949877381,-0.2208733559,0.9993143678,0.3296096027,0.786413312,-0.1992849857,0.9992282391,0.7962728739,1.054820776,-0.1301799268,0.3980559111,0.2062075138,1.025974154,-0.0749585107,0.3057487905,0.8860521317,1.585962057,-0.1236789227,0.09477493912,0.1217078343,1.574174047,-0.1969797313,0.05632184446,0.927878201,1.707356572,-0.119490996,0.08473713696,0.07537355274,1.712900281,-0.2509255409,0.06370227039,0.8926402926,1.726638436,-0.1959309876,0.13044855,0.115418531,1.738390803,-0.3150520027,0.09855127335,0.8723157644,1.689454317,-0.1541420966,0.1422449648,,0.5184377232,0.8930191682,-0.3752057718
Straight,0.4990733564,0.403838098,-0.6804315448,0.9998475909,0.5229335427,0.3377740085,-0.6443306208,0.999589026,0.5387050509,0.3389040828,-0.6440314054,0.9996688962,0.5547812581,0.3415458798,-0.644528687,0.9995959997,0.4772147536,0.3364379406,-0.6419692039,0.9995821118,0.461591661,0.3360389769,-0.6425221562,0.9996793866,0.4480192661,0.3378293216,-0.6432155967,0.9996117353,0.578797698,0.3844365478,-0.373239547,0.9996499419,0.4271876812,0.3844311237,-0.3611111045,0.9995756149,0.5303963423,0.4808025062,-0.5766602755,0.9997009635,0.4703351557,0.4823160768,-0.5727866888,0.9996628761,0.6900094151,0.7949512005,-0.2297781706,0.9993083477,0.3297062218,0.786334753,-0.2087646276,0.9992340207,0.7962778211,1.054189086,-0.1318313926,0.3888406157,0.2065542191,1.027460814,-0.08645684272,0.3082410097,0.8843532801,1.570083141,-0.1278210878,0.09286598116,0.1252638996,1.585333586,-0.177878499,0.05568629503,0.9276088476,1.692872286,-0.1240011081,0.08311562985,0.07635633647,1.716791987,-0.2296443284,0.0626738295,0.892703712,1.70921874,-0.201477766,0.1280192584,0.1163628921,1.742940784,-0.293717891,0.09690928459,0.8724589348,1.674514651,-0.1589545906,0.1398044825,,0.5193950612,0.8872293451,-0.3815978698
Straight,0.4998445511,0.397248596,-0.5975058675,0.9998523593,0.5233184099,0.3312504292,-0.5534552336,0.9995972514,0.5388354659,0.3327173293,-0.5531682968,0.9996792674,0.5549277067,0.33579427,-0.5536192656,0.9996037483,0.4777443409,0.3299389184,-0.5560032129,0.9995916486,0.4619262815,0.3298993111,-0.5565493703,0.9996906519,0.4484733045,0.3319306374,-0.5572000742,0.9996216893,0.5785124302,0.3795360923,-0.2819165587,0.9996620417,0.4271646142,0.3801365197,-0.2952268422,0.9995924234,0.5309151411,0.4725729525,-0.4969628751,0.9997061491,0.4710238874,0.4744388163,-0.5001291037,0.9996700287,0.6897080541,0.7944068909,-0.1739877462,0.9993259311,0.3290685117,0.7866798639,-0.1925897896,0.9992359281,0.7967172861,1.052647352,-0.1240119562,0.3883298934,0.206664294,1.039557099,-0.127361834,0.300011754,0.8991476893,1.565795541,-0.1314466596,0.09279319644,0.1227009147,1.578406096,-0.3196439445,0.05468242243,0.9422186613,1.679575562,-0.131530717,0.08311852068,0.07146732509,1.71683383,-0.3838513494,0.06208238378,0.9087564349,1.693049908,-0.2072259188,0.1281627864,0.1115101352,1.742845654,-0.4427741468,0.09631313384,0.8869217038,1.661464095,-0.1620987952,0.1400198191,,0.5217075974,0.8821238984,-0.3590117981
Straight,0.4998857975,0.3933347464,-0.6397842765,0.9998499155,0.5233219862,0.3281309903,-0.5991113782,0.9995856881,0.5388324261,0.3295282423,-0.5988205671,0.9996771812,0.5549123883,0.332639426,-0.5993018746,0.9995926619,0.477745682,0.3272197843,-0.5984513164,0.9995778799,0.4619316459,0.3274405301,-0.5989898443,0.9996875525,0.448528111,0.3298600018,-0.5996775031,0.9996097088,0.5784749389,0.377445519,-0.3232597113,0.9996570945,0.4271820188,0.3785256743,-0.3209891021,0.9995867014,0.5311416388,0.4683747888,-0.5358623862,0.9996942878,0.4711657166,0.4709626436,-0.5349932909,0.9996573925,0.6898638606,0.7964358926,-0.1956749558,0.9992972612,0.3290749788,0.7867586017,-0.1979690939,0.9992025495,0.7987348437,1.060512781,-0.1275383979,0.3831831217,0.2066720277,1.037482738,-0.1118297204,0.2953993678,0.8889551163,1.567548633,-0.1389021724,0.09029852599,0.1265184432,1.580346704,-0.2674640119,0.05310190469,0.932181716,1.685803771,-0.1369410008,0.08098298311,0.07472930104,1.716426969,-0.3253845572,0.06038318574,0.9001320601,1.701864839,-0.2139180601,0.1251124591,0.1151864752,1.742720008,-0.3831382096,0.09394118935,0.8787735701,1.668441057,-0.1701067984,0.1364643276,,0.5206338519,0.8821729246,-0.3735503741
Straight,0.5032721758,0.3903032839,-0.6212384105,0.9998531342,0.525146842,0.3272385597,-0.5789806247,0.9995952845,0.5396640301,0.3288464844,-0.578609705,0.9996834397,0.5559154153,0.3318071365,-0.579115212,0.9996019006,0.481223017,0.326576829,-0.5802060366,0.9995878935,0.4653436244,0.3269913495,-0.5807584524,0.9996945262,0.4517839551,0.3291124701,-0.5814521909,0.9996207356,0.5784752369,0.3765761852,-0.3038778901,0.9996637106,0.428516537,0.3780217767,-0.3109258115,0.9995977879,0.5331705809,0.4648492932,-0.5188139677,0.9997019172,0.4755084515,0.4677042365,-0.52016747,0.9996671677,0.6896389127,0.7964384556,-0.1825215667,0.9993101954,0.329151839,0.7864925861,-0.200709939,0.9992133379,0.7988273501,1.058364987,-0.1180721968,0.3832474649,0.2067549676,1.037311673,-0.1126946658,0.294233948,0.8901640773,1.565041423,-0.1447422206,0.09000568092,0.1319229901,1.580467105,-0.2735459507,0.05284479633,0.9329506755,1.676939726,-0.1406980455,0.08100116998,0.08075142652,1.712886572,-0.3357045054,0.06038708612,0.9009180069,1.691074491,-0.2177280635,0.1252581775,0.1208881736,1.736339331,-0.3931196332,0.09411428869,0.879252255,1.659442186,-0.1754243672,0.1364203542,,0.5226927518,0.8794920973,-0.3658684966
Straight,0.505690217,0.3865342438,-0.7381211519,0.9998570681,0.5267424583,0.3243157268,-0.6928905249,0.9996094108,0.5405910611,0.3263450265,-0.6925113797,0.9996919036,0.5571504235,0.3294329345,-0.6929910183,0.9996139407,0.4837314487,0.3240248859,-0.6892799735,0.9996008873,0.4678593576,0.3249422312,-0.6898617744,0.9997025132,0.4541921616,0.3271398544,-0.6906218529,0.9996324182,0.5788215995,0.3751119077,-0.3855803013,0.9996722937,0.4302943349,0.3770614564,-0.3723275065,0.9996073246,0.5349997878,0.4612253308,-0.623314023,0.9997091293,0.4787875712,0.4646495879,-0.6183974743,0.9996759295,0.6902194023,0.7974017859,-0.2375772446,0.9992997646,0.3303425908,0.7839548588,-0.22460787,0.9992004037,0.7993959188,1.065005064,-0.1797473878,0.3858088255,0.2076717615,1.032407165,-0.1451387107,0.2941931784,0.8773115873,1.589664221,-0.2454812527,0.08917438239,0.131649971,1.575634241,-0.3415629864,0.05302139744,0.9164316058,1.706095576,-0.2553688586,0.08025903255,0.07987003773,1.69984746,-0.4082447886,0.06067232415,0.882122159,1.720522761,-0.3351186812,0.1243585497,0.1184319481,1.721502304,-0.4762067795,0.09494096041,0.8606473804,1.683859706,-0.2790652514,0.1351778805,,0.5205888538,0.8816671968,-0.4551825815
Straight,0.5066411495,0.3832811713,-0.653085351,0.999853313,0.5274466872,0.3223862648,-0.6064702272,0.999602139,0.5409647226,0.3248098493,-0.6061080694,0.9996820092,0.5575807691,0.3281337023,-0.6066180468,0.9996062517,0.4850967526,0.3214966953,-0.6075670123,0.9995951056,0.4692132473,0.3225487769,-0.6080672145,0.9996953011,0.4556089342,0.3246584237,-0.6088476777,0.9996302128,0.5789048672,0.374366641,-0.3250339329,0.9996612072,0.4310862124,0.3752188087,-0.3303060234,0.9995988607,0.535746932,0.4588865042,-0.5493996143,0.9997044206,0.4800071716,0.4609470069,-0.5505595207,0.999673903,0.6904203892,0.7973325253,-0.2180555314,0.9992703795,0.3291827142,0.7844473124,-0.2185594589,0.9991676211,0.8016568422,1.064638019,-0.1773785502,0.3847768009,0.2075015306,1.037050724,-0.149986729,0.2901199758,0.8973594904,1.586175203,-0.2604814172,0.0898540169,0.1314108223,1.582250476,-0.3343808055,0.05299204588,0.9406305552,1.694252014,-0.2757017016,0.0814453885,0.08292336017,1.725631833,-0.4027026594,0.06131342053,0.9078910947,1.706258655,-0.3516841829,0.126197964,0.1217452884,1.743043303,-0.4659870267,0.09617559612,0.8840737343,1.674537778,-0.2945939004,0.1370298862,,0.5255951485,0.8814705312,-0.4182533933
Straight,0.5065903664,0.3834507465,-0.6287425756,0.9998588562,0.527405858,0.3222533166,-0.579420507,0.9996131063,0.5409423709,0.3244897127,-0.5790934563,0.9996945262,0.5575396419,0.3276842833,-0.5795919895,0.9996175766,0.4850691259,0.321534425,-0.581925571,0.9996076822,0.4691244662,0.3224890232,-0.5824136734,0.9997084737,0.4555501938,0.3246216774,-0.5831783414,0.9996430874,0.5788938403,0.3736985028,-0.2898315787,0.999674499,0.4310083389,0.3750296235,-0.3028436899,0.9996165037,0.5357934237,0.4591973126,-0.5228431225,0.9997099042,0.4798526764,0.4615044594,-0.5259996057,0.999681592,0.6903598309,0.7974404097,-0.1835746616,0.9992818832,0.3289360702,0.7850503922,-0.2012930363,0.9991776347,0.8019123077,1.061377048,-0.1542670578,0.3890155852,0.2075086534,1.041871667,-0.162418291,0.2885839045,0.9104706645,1.564320683,-0.2558746338,0.08973466605,0.1307294071,1.577012658,-0.371219933,0.05300642923,0.9558515549,1.662213802,-0.2743433118,0.08167288452,0.08351377398,1.725785613,-0.4365353584,0.06169727445,0.9271426201,1.672777176,-0.3435441852,0.1265644282,0.1227816492,1.743886828,-0.4963859022,0.09681047499,0.9032853246,1.64456296,-0.2926236093,0.1372022331,,0.5286482799,0.8760114691,-0.4058165496
Straight,0.5065792799,0.3832044303,-0.5234066844,0.9998550415,0.5275036097,0.3217378557,-0.4845960736,0.9996044636,0.5410225391,0.3239571452,-0.4841944277,0.9996857047,0.5576840639,0.3271144032,-0.4847182631,0.9996108413,0.4850560725,0.3212949634,-0.4854357243,0.9995983243,0.469091326,0.3222868145,-0.4859522283,0.9997001886,0.4556019902,0.3244611621,-0.486623764,0.9996374249,0.5790425539,0.3730143607,-0.2387343645,0.9996627569,0.4313069284,0.3746708333,-0.2441779375,0.9996052384,0.5359207392,0.4586622417,-0.4324439466,0.9997076988,0.4798310399,0.4615622759,-0.4333285689,0.9996800423,0.6901437044,0.7973964214,-0.1452327669,0.9992712736,0.3290323317,0.7846179605,-0.1642617136,0.9991762638,0.7976842523,1.054103971,-0.08194291592,0.3830555379,0.2077820599,1.040784121,-0.05919028074,0.2874058187,0.889447093,1.564410686,-0.09306491911,0.08725850284,0.1334782094,1.579838753,-0.1374189854,0.05117599666,0.9303886294,1.663262486,-0.09078294039,0.0794634521,0.08502274752,1.724949121,-0.1910995394,0.05953027681,0.8987320065,1.673448563,-0.1625220478,0.1233318001,0.1252228916,1.743716478,-0.2470175475,0.0936267525,0.8767169118,1.645039558,-0.123754859,0.1335248947,,0.5241950446,0.8756152093,-0.2854500227
Straight,0.50664711,0.3824125528,-0.5688853264,0.9998535514,0.5275494456,0.3209264278,-0.5256994367,0.9995980263,0.541029036,0.3231221437,-0.5253654718,0.9996834993,0.5576853752,0.3262083232,-0.5258373022,0.9996047616,0.4851642251,0.320669204,-0.5276993513,0.999594152,0.4691707194,0.3217622042,-0.5282304883,0.9997003675,0.4557767808,0.3239920139,-0.528940022,0.9996356964,0.5790211558,0.3720136285,-0.2558524907,0.9996614456,0.4316628575,0.3742521405,-0.2681768537,0.9996079803,0.5360333323,0.4572136402,-0.4691849649,0.9997013807,0.4800660014,0.4607785642,-0.4716077745,0.9996758699,0.6900690794,0.7971446514,-0.1524304748,0.9992626905,0.3291011155,0.7848851681,-0.1751771271,0.9991583228,0.7984104156,1.052880526,-0.09871663153,0.3872951865,0.207781598,1.043700695,-0.1165066957,0.286002934,0.8928474188,1.56423521,-0.1152020842,0.08700626343,0.1371137947,1.586852312,-0.2886078954,0.05123017356,0.9333779216,1.664296985,-0.1122193485,0.07924015075,0.08814639598,1.724572897,-0.3511307836,0.05974170193,0.9035145044,1.674802661,-0.1890957505,0.122820355,0.1273386776,1.743588567,-0.4072081149,0.09389462322,0.8813284039,1.645835161,-0.1462555677,0.1331005692,,0.5254016075,0.8757338944,-0.3340013616
Straight,0.5067151785,0.3812316358,-0.5908834934,0.9998522401,0.5280816555,0.3199201822,-0.5474715829,0.9995973706,0.5415118337,0.3224332035,-0.547146678,0.9996802807,0.5585725307,0.3257398009,-0.5476144552,0.999604702,0.4851923585,0.3194215596,-0.5492400527,0.9995909333,0.469139874,0.3206554055,-0.5497701168,0.999694705,0.4557517171,0.3230684996,-0.5504821539,0.9996312857,0.5795461535,0.3717560172,-0.2591862082,0.9996587634,0.4317085147,0.3735943139,-0.281714499,0.9995969534,0.5362424254,0.4565454125,-0.4886042476,0.9997045994,0.480006367,0.4595990181,-0.4903891087,0.9996766448,0.6919694543,0.7979574203,-0.1759884506,0.9992521405,0.3291287124,0.7849072814,-0.1681902111,0.9991402626,0.8007184267,1.064561248,-0.1192875132,0.3821818531,0.2080106735,1.043637991,-0.06084965542,0.2797611058,0.8799092174,1.57499969,-0.1165127307,0.08502427489,0.1367915273,1.581614971,-0.1889306009,0.04940972105,0.9239912033,1.709593654,-0.1198676825,0.07753513753,0.09047611058,1.723263025,-0.2479654253,0.05772267655,0.8870752454,1.726714969,-0.1947840452,0.1204755902,0.1312122643,1.743473649,-0.3052228391,0.09100341052,0.8656532168,1.691340923,-0.1535973251,0.1304550767,,0.5235183937,0.8825468123,-0.3297135943
Straight,0.5078532696,0.3806841075,-0.6538543105,0.9998503327,0.5289361477,0.3189689219,-0.6036149263,0.9995943904,0.5422084332,0.3215037882,-0.6033548117,0.9996786118,0.5594996214,0.3248127699,-0.6038151979,0.999599278,0.4859604239,0.3186357617,-0.6043800116,0.9995871186,0.4697337151,0.3199841082,-0.6049625874,0.9996931553,0.4562195837,0.3224078417,-0.6057152748,0.9996272922,0.5797139406,0.3706451952,-0.2894805074,0.9996566176,0.4319395423,0.3729112446,-0.3060319424,0.9995946288,0.5370311141,0.4557837546,-0.5417124033,0.9996974468,0.4810506701,0.4591611326,-0.542565465,0.9996699691,0.6922290921,0.7986400127,-0.1874865741,0.9992195964,0.329176724,0.7856698632,-0.1788062602,0.9990941286,0.8020809293,1.06788075,-0.1562671959,0.3818096817,0.2083847821,1.042880058,-0.13910833,0.278286159,0.8802005053,1.585596681,-0.2197884619,0.08326349407,0.1354155391,1.582081079,-0.3537354767,0.04870000482,0.924413383,1.711570382,-0.2302076519,0.07574961334,0.08631373942,1.719614029,-0.4196411967,0.05675636604,0.8881320953,1.727680802,-0.3043668866,0.117907688,0.125394389,1.740131617,-0.4811479449,0.08967999369,0.8666883707,1.691952705,-0.2537781596,0.1276506186,,0.5235716369,0.8826907548,-0.4038100717
Straight,0.5093891621,0.3789394498,-0.5809281468,0.9998540878,0.5295667052,0.3180209398,-0.539414525,0.9996030927,0.5426437855,0.3205406666,-0.5390079021,0.9996855259,0.5599700212,0.3238394558,-0.5394915342,0.9996079206,0.486881882,0.3180195391,-0.5406769514,0.9995962977,0.4706273973,0.3196257353,-0.5411983728,0.9997005463,0.4568659365,0.3221212924,-0.5418888927,0.9996369481,0.5798194408,0.3700192869,-0.2719736695,0.9996619225,0.432317555,0.3729029894,-0.2827563286,0.9996042252,0.5381864309,0.4542524219,-0.4837661684,0.9997048974,0.4827269018,0.4575572908,-0.4851891398,0.9996790886,0.691947937,0.7989582419,-0.1598319858,0.9992229342,0.3291782737,0.7863402367,-0.1775683016,0.9991137385,0.8022236824,1.067693114,-0.06502059847,0.374106437,0.2083702534,1.045305371,-0.08370281756,0.2750782371,0.8906913996,1.577296615,-0.05064859241,0.08157484978,0.1370693147,1.591934085,-0.1805786341,0.04758656397,0.9365887642,1.687444687,-0.03877356276,0.07445263118,0.08748928457,1.723425508,-0.2336745262,0.05562273413,0.9053853154,1.707107186,-0.1162764058,0.1161954105,0.1268338114,1.746735811,-0.2900930047,0.08811995387,0.8823128939,1.676069617,-0.08266339451,0.1257064044,,0.526685734,0.8801886155,-0.3102328843
